"iso3c","year","pop","urban","rural"
"MUS",2015,1293153,502372.109100779,723376.893530773
"MUS",2016,1293911,503274.181918231,727601.821145349
"MUS",2017,1294741,505124.190861338,730817.978267468
"MUS",2018,1295381,506071.958751904,735125.804686034
"MUS",2019,1296279,507898.376815485,738315.594096641
"MUS",2020,1297828,509471.208819659,741138.271018964
"MUS",2021,1298915,510826.343525173,742662.914817367
"MUS",2022,1299469,513777.550676469,745075.873299017
"MUS",2023,1300557,514733.302731061,745034.627471153
"MUS",2024,1301978,516944.218719518,745384.330610809
"MUS",2025,1303210,519231.743157281,745841.422334083
"MUS",2026,1304199,521212.637028552,744870.989779934
"MUS",2027,1304905,523307.060667252,744061.828255697
"MUS",2028,1305373,525089.763615457,741824.750473619
"MUS",2029,1305569,528376.516292896,740318.589059636
"MUS",2030,1305425,531392.458394776,737442.595323362
"MUS",2031,1304935,533149.927007859,734189.825546866
"MUS",2032,1304094,536452.126917231,731704.923111371
"MUS",2033,1302906,539482.510633921,727857.573762037
"MUS",2034,1301364,544071.451185064,724770.31791259
"MUS",2035,1299451,546986.381171741,719770.887859565
"MUS",2036,1297139,549640.400913086,713447.05540424
"MUS",2037,1294443,553873.751103757,707892.120394641
"MUS",2038,1291363,558278.34621249,702541.423286868
"MUS",2039,1287886,560993.752552633,695316.200346925
"MUS",2040,1284007,565314.675075759,688853.721202455
"MUS",2041,1279715,569826.875515251,682605.111294312
"MUS",2042,1275002,574085.373983727,675045.215615348
"MUS",2043,1269892,577081.358099744,667157.522056994
"MUS",2044,1264437,581690.507316695,659975.941861872
"MUS",2045,1258664,585001.239409406,652425.111070151
"MUS",2046,1252597,588456.62252105,645019.906641961
"MUS",2047,1246298,591553.544978809,636217.822703719
"MUS",2048,1239794,595234.369580753,629020.627620395
"MUS",2049,1233085,599029.264000454,621915.764120073
"MUS",2050,1226235,601421.42411528,614365.924965443
"MYT",1990,92659,34858.999125827,62541.1454904542
"MYT",1991,98432,37589.4018205462,64003.5760728218
"MYT",1992,104553,40553.5948275038,66913.4314653812
"MYT",1993,111041,44380.0037823867,68587.2785727794
"MYT",1994,117855,46659.0301641848,69492.1725849561
"MYT",1995,124941,50207.6980334718,70881.4560472543
"MYT",1996,132191,53672.3377537049,72213.6907958938
"MYT",1997,139309,56751.5379480148,72141.7855271375
"MYT",1998,146081,59946.1942347054,72316.0438386922
"MYT",1999,152642,63645.6545380695,74094.9411040212
"MYT",2000,159215,68285.0233960368,74923.8451150959
"MYT",2001,165712,71087.1874094815,73893.2605966979
"MYT",2002,172172,75744.023418442,74808.9120182143
"MYT",2003,178805,78454.1819300355,77520.2035737256
"MYT",2004,183750,81910.2040816326,80968.7074829932
"MYT",2005,187142,84652.2961173868,84652.2961173868
"MYT",2006,190911,88669.5894945812,88669.5894945812
"MYT",2007,195608,92276.3895137213,92276.3895137213
"MYT",2008,200986,96056.4417422109,97036.6095150906
"MYT",2009,206338,98382.265990753,101333.733970476
"MYT",2010,211786,100658.211590946,105592.437649325
"MYT",2011,217381,102860.875605504,109784.203771259
"MYT",2012,223573,104780.094197421,113676.517289655
"MYT",2013,230980,106139.059658845,116949.519438912
"MYT",2014,239714,108354.121995378,120068.081130013
"MYT",2015,249545,108677.793584323,122142.298984151
"MYT",2016,260283,108689.388089118,123811.389910213
"MYT",2017,271565,109001.528179257,126702.631045974
"MYT",2018,282954,110265.272800526,128642.81826728
"MYT",2019,294489,110197.664428892,130069.374407873
"MYT",2020,305587,111670.326290058,132217.666327429
"MYT",2021,316014,113412.696905833,134677.577575677
"MYT",2022,326101,114013.756474221,136816.507769065
"MYT",2023,335995,115980.892572806,139525.885801872
"MYT",2024,345996,117920.438386571,142198.175701453
"MYT",2025,356021,119860.907081324,144867.858918435
"MYT",2026,366113,123035.784033891,147987.096879925
"MYT",2027,376300,124932.234918948,150603.242094074
"MYT",2028,386588,127655.281591772,152335.302699515
"MYT",2029,396998,129491.836230913,154882.392354621
"MYT",2030,407579,132509.280409442,157829.525073667
"MYT",2031,418361,135077.122389515,159407.784186384
"MYT",2032,429359,138797.602938334,161373.116669267
"MYT",2033,440586,141606.859954697,164097.361241619
"MYT",2034,452066,143952.431724571,165462.565200657
"MYT",2035,463797,147044.935607604,165938.977613051
"MYT",2036,475773,150441.492056086,167611.444953791
"MYT",2037,487988,153759.928522833,169217.275834652
"MYT",2038,500453,157807.026833689,169946.028897819
"MYT",2039,513157,160574.638950653,170209.117287692
"MYT",2040,526074,164855.134448766,172057.543235362
"MYT",2041,539246,167470.876000935,172233.081005701
"MYT",2042,552645,171198.508988591,172776.375430882
"MYT",2043,566226,174469.204875792,172122.085527687
"MYT",2044,579971,178076.14518657,172632.769569513
"MYT",2045,593847,181637.694557689,173135.50459967
"MYT",2046,607825,184766.997079752,172500.308476946
"MYT",2047,621875,187108.341708543,172656.884422111
"MYT",2048,635957,190201.538783283,172087.106518208
"MYT",2049,650053,193682.668951609,172662.844414225
"MYT",2050,664141,196765.445891761,172169.765155291
"MOZ",1990,13303459,3298193.04889052,9894579.14667155
"MOZ",1991,13561175,3471873.78674783,10151021.2794983
"MOZ",1992,13816881,3723240.86745771,10606551.8694125
"MOZ",1993,14206254,3993523.69738004,11087282.8966735
"MOZ",1994,14912873,4189736.075671,11337593.1653143
"MOZ",1995,15594830,4378614.38694747,11546283.8645885
"MOZ",1996,16079553,4599969.16580952,11820263.4737421
"MOZ",1997,16521724,4818003.98069838,12066239.09224
"MOZ",1998,16923195,4986930.65937017,12364550.3109785
"MOZ",1999,17337893,5157180.28713178,12676420.1394022
"MOZ",2000,17768505,5345312.90055072,13025196.5486123
"MOZ",2001,18220716,5551995.76130817,13412732.1341269
"MOZ",2002,18694946,5772218.86599726,13823430.1398891
"MOZ",2003,19186754,6004172.87885173,14255671.8035787
"MOZ",2004,19694411,6247246.54116338,14703771.9482954
"MOZ",2005,20211114,6498091.64403308,15161868.7619099
"MOZ",2006,20735982,6757342.91243116,15632395.3213308
"MOZ",2007,21280513,7024292.88241313,16109893.0274848
"MOZ",2008,21845571,7366905.99664344,16527429.793435
"MOZ",2009,22436660,7727169.73025397,16936865.6475607
"MOZ",2010,23073723,8093692.55234623,17333729.1082154
"MOZ",2011,23760421,8463995.48223493,17712044.1174001
"MOZ",2012,24487611,8843648.24318714,18080510.6304572
"MOZ",2013,25251731,9230852.80767485,18440769.2288501
"MOZ",2014,26038704,9634405.3068079,18803759.0503736
"MOZ",2015,26843246,10055192.1328739,19174362.33308
"MOZ",2016,27696493,10480720.4652228,19527094.6397437
"MOZ",2017,28569441,10923847.3024376,19887030.69129
"MOZ",2018,29423878,11399657.2103786,20275971.7124983
"MOZ",2019,30285595,11898576.1052408,20675500.1511445
"MOZ",2020,31178239,12412413.7351054,21068357.2924051
"MOZ",2021,32077072,12953424.1778676,21470942.8591238
"MOZ",2022,32969518,13524534.359283,21891732.2964806
"MOZ",2023,33897354,14110900.2195275,22300715.3891717
"MOZ",2024,34858402,14713555.3718154,22701269.2090705
"MOZ",2025,35834558,15341053.9345846,23104283.9149851
"MOZ",2026,36825701,15993120.674064,23508085.2907593
"MOZ",2027,37831124,16672033.3236729,23915294.3222094
"MOZ",2028,38849522,17376178.4765331,24322712.9795831
"MOZ",2029,39880166,18108942.8765166,24731890.734858
"MOZ",2030,40920707,18869649.7839101,25141902.7046625
"MOZ",2031,41972677,19659702.5726999,25553876.9423737
"MOZ",2032,43036239,20477843.7539581,25962702.2240489
"MOZ",2033,44106698,21326940.9557705,26372694.6868705
"MOZ",2034,45186202,22203746.9756808,26778597.5904768
"MOZ",2035,46273717,23110451.4037634,27181468.7590366
"MOZ",2036,47365952,24048928.6903808,27583079.2337922
"MOZ",2037,48466889,25013347.0708219,27976637.1635695
"MOZ",2038,49574698,26008357.0453621,28365802.9545636
"MOZ",2039,50685124,27034886.5083175,28752303.141253
"MOZ",2040,51800400,28089428.2283534,29130984.1429796
"MOZ",2041,52917300,29174979.1656037,29506692.5183258
"MOZ",2042,54034719,30291933.5992105,29878276.5947205
"MOZ",2043,55157639,31436172.5308801,30242300.1281835
"MOZ",2044,56284548,32604994.1806408,30601092.5947207
"MOZ",2045,57411685,33807685.6653833,30951790.1277414
"MOZ",2046,58538611,35039948.8980017,31292930.0286951
"MOZ",2047,59669022,36302555.1181315,31626029.7512502
"MOZ",2048,60798387,37595714.5047286,31949726.3142853
"MOZ",2049,61921656,38922870.4413202,32266492.3883819
"MOZ",2050,63044497,40284762.2846448,32575690.9441279
"REU",1990,658992,459878.11688154,106624.96661568
"REU",1991,672556,473512.986279209,101731.305645924
"REU",1992,686472,489335.326131292,98052.0691302777
"REU",1993,700082,505380.798249348,94411.7974751529
"REU",1994,713167,521817.470522332,90831.460233017
"REU",1995,725978,537674.695376444,86213.3563276022
"REU",1996,738568,555316.50437062,83716.0559352693
"REU",1997,751348,572038.522761756,80122.6595399202
"REU",1998,763870,587220.33853928,76431.8535876524
"REU",1999,775078,607067.933807952,71089.6193673411
"REU",2000,785424,630568.966570922,60992.5339689136
"REU",2001,795498,652493.155231063,52726.7196146313
"REU",2002,805244,673824.331506972,45362.6478433866
"REU",2003,814992,692438.698784773,38837.191039912
"REU",2004,824519,708478.518991072,33195.1113315764
"REU",2005,833656,723010.450353623,27516.1457483662
"REU",2006,845365,735275.295286651,23687.9927605236
"REU",2007,860597,740755.545278452,19740.9472726491
"REU",2008,873979,746909.250679936,16826.4912543665
"REU",2009,883111,754849.61686583,13995.9755908374
"REU",2010,890130,762742.520755395,11189.3768325975
"REU",2011,896634,772919.608223645,10280.6719352601
"REU",2012,902144,781183.491770715,8419.94182746879
"REU",2013,906890,791047.425817905,7506.97438498605
"REU",2014,914790,796302.976639447,6557.78921938368
"REU",2015,922495,803594.599428723,5619.54265334771
"REU",2016,926628,812138.20432795,4694.4404874448
"REU",2017,932739,818955.785058843,3756.67791311396
"REU",2018,941187,824657.586643249,3752.70801657906
"REU",2019,949419,831487.467598605,2812.24622637634
"REU",2020,957822,835361.893963597,2806.36694500648
"REU",2021,966129,841192.014730952,2803.97338243651
"REU",2022,974052,846426.063495583,1866.43012898695
"REU",2023,981796,852747.413923055,1865.96808298262
"REU",2024,989350,857371.001162379,1863.85000252691
"REU",2025,996743,863997.038353919,1864.07128015948
"REU",2026,1003980,868896.790772725,1862.5869041216
"REU",2027,1011088,873909.095944171,1861.36122671815
"REU",2028,1018106,877142.458643795,1858.35266661821
"REU",2029,1025019,881398.296031586,927.787680033248
"REU",2030,1031822,886676.190273129,927.485554679005
"REU",2031,1038523,890189.239910912,926.315546213228
"REU",2032,1045085,893823.947334427,925.283589373113
"REU",2033,1051502,897584.598032148,924.39196501766
"REU",2034,1057762,899635.267668909,922.702838634778
"REU",2035,1063829,903697.868736423,922.140682384105
"REU",2036,1069735,906056.172790457,920.788793486237
"REU",2037,1075457,908573.750507924,919.609059218546
"REU",2038,1080986,909421.58362828,917.680710018446
"REU",2039,1086314,912277.665573674,916.861975450929
"REU",2040,1091403,913504.910651702,915.335581815333
"REU",2041,1096239,913122.047290782,913.122047290782
"REU",2042,1100810,914791.835103242,912.055668098945
"REU",2043,1105093,914882.276876245,910.330623757458
"REU",2044,1109083,915220.952805155,908.85894022359
"REU",2045,1112820,913959.130856742,906.705486961054
"REU",2046,1116302,914725.585011941,905.668896051427
"REU",2047,1119488,913928.510176081,903.984678710268
"REU",2048,1122358,913394.834803156,902.564066011023
"REU",2049,1124946,911293.519866731,900.487667852501
"REU",2050,1127252,911226.593521236,899.532668826491
"RWA",1990,7319962,387503.650975237,6765497.41651664
"RWA",1991,7485681,364579.254713098,6278864.94228114
"RWA",1992,7657208,368426.84696563,5495773.39416665
"RWA",1993,7904740,367412.463914057,4653625.54619127
"RWA",1994,6732665,454879.308565033,4901101.56973502
"RWA",1995,5686897,607717.002787285,5571607.85574277
"RWA",1996,6715510,633866.377981717,4936143.34577716
"RWA",1997,7666732,691609.671500191,4856580.09175226
"RWA",1998,7914645,834036.14438803,5463605.75869164
"RWA",1999,8009587,1012452.20259172,6185627.92313761
"RWA",2000,8109989,1185593.22336935,6757287.58694987
"RWA",2001,8223941,1334837.15410896,7100563.95103029
"RWA",2002,8372306,1459998.23704485,7242896.28209958
"RWA",2003,8567992,1486177.85824263,7307294.40456994
"RWA",2004,8791853,1495434.23894826,7348790.52231651
"RWA",2005,9026299,1515220.35775682,7442610.97488572
"RWA",2006,9270066,1546239.47661214,7596137.28747994
"RWA",2007,9523168,1586378.81847721,7787046.49545193
"RWA",2008,9781996,1630571.51117216,8003992.23226016
"RWA",2009,10043737,1677777.20583484,8232929.23739441
"RWA",2010,10309031,1724560.2423739,8460782.00754271
"RWA",2011,10576932,1770739.94613939,8684679.07328893
"RWA",2012,10840334,1819343.57373122,8918565.51652375
"RWA",2013,11101350,1868860.54398789,9159908.47959933
"RWA",2014,11368451,1921029.08302987,9400568.29202149
"RWA",2015,11642959,1974629.7311534,9640428.00459917
"RWA",2016,11930899,2030802.03763354,9874312.90802143
"RWA",2017,12230339,2087351.70791259,10100346.5235101
"RWA",2018,12531808,2146881.28001961,10325381.6209122
"RWA",2019,12835028,2207919.60874569,10545183.539919
"RWA",2020,13146362,2270700.21348872,10757205.8338269
"RWA",2021,13461888,2335530.4991395,10961091.8617062
"RWA",2022,13776698,2403066.2499824,11159077.6686837
"RWA",2023,14094683,2474307.36824659,11354277.5669378
"RWA",2024,14414910,2547876.05333644,11543055.0728378
"RWA",2025,14737248,2625119.69670321,11728166.3442184
"RWA",2026,15061867,2705988.50726806,11909501.6573975
"RWA",2027,15387840,2791798.45904298,12088615.1662612
"RWA",2028,15715617,2881098.7821859,12262584.6633957
"RWA",2029,16045268,2976380.63758112,12434744.0005365
"RWA",2030,16375704,3076475.73502794,12603373.8763231
"RWA",2031,16706697,3181610.34464203,12770413.2660094
"RWA",2032,17038488,3293690.14433675,12933711.2541911
"RWA",2033,17371424,3411464.71354335,13092226.8663755
"RWA",2034,17705321,3534956.92057772,13246109.5735005
"RWA",2035,18040220,3665119.77126665,13394364.4811427
"RWA",2036,18376507,3801646.63502155,13534988.7222855
"RWA",2037,18714064,3944532.30468807,13668105.1748033
"RWA",2038,19051669,4093788.31849325,13792917.565385
"RWA",2039,19388318,4250574.39227064,13909211.1033046
"RWA",2040,19724007,4410775.05194558,14019169.5328439
"RWA",2041,20059538,4573952.30139398,14120557.2630835
"RWA",2042,20394731,4740344.6507826,14215249.5171424
"RWA",2043,20728002,4909807.51545663,14301017.7729624
"RWA",2044,21060157,5082109.69177485,14377362.3340035
"RWA",2045,21391576,5256150.03775318,14445055.7546578
"RWA",2046,21722279,5433790.80988694,14502243.5261052
"RWA",2047,22052274,5611835.49596744,14550230.1486005
"RWA",2048,22380425,5793653.06959095,14588630.2874052
"RWA",2049,22706656,5975807.26990359,14617157.8941435
"RWA",2050,23030046,6160948.9620646,14637836.937017
"SYC",1990,71057,34971.9239483795,35971.121775476
"SYC",1991,71754,34632.2156256097,35621.7075006271
"SYC",1992,72417,36289.8214507643,37297.8720466189
"SYC",1993,73040,37486.308871851,37486.308871851
"SYC",1994,73846,37578.2032879235,38593.8304038133
"SYC",1995,74735,39151.6692312839,40181.9763163177
"SYC",1996,75550,40264.725347452,40264.725347452
"SYC",1997,76531,39748.5986071004,39748.5986071004
"SYC",1998,77664,41203.1314379893,41203.1314379893
"SYC",1999,78833,40592.1378103079,40592.1378103079
"SYC",2000,80060,41481.3889582813,40469.6477641769
"SYC",2001,81262,42898.2796386995,41876.8920282543
"SYC",2002,82433,43817.4032244368,41779.3844698118
"SYC",2003,83592,45267.4897119342,43209.8765432099
"SYC",2004,84715,46744.9684235377,44667.4142713805
"SYC",2005,85883,47669.5038599024,44560.6231733871
"SYC",2006,87093,48568.7713134236,44435.2588612173
"SYC",2007,88325,47891.3105009907,43815.4542881404
"SYC",2008,89644,48726.0720182053,43650.439516309
"SYC",2009,91030,47984.1810392178,42985.8288476326
"SYC",2010,92409,48783.1271845816,42809.6830395308
"SYC",2011,93827,48045.871657412,42162.7036993616
"SYC",2012,95309,48264.0674018193,40541.8166175282
"SYC",2013,96714,49041.5038153732,40387.1207891308
"SYC",2014,98001,48397.4653319864,39856.7361557535
"SYC",2015,99240,49254.3329302701,39782.345828295
"SYC",2016,100508,50095.5147848927,39698.3324710471
"SYC",2017,101811,48933.8087240082,37854.4558053648
"SYC",2018,103101,49757.0343643612,37778.4890544224
"SYC",2019,104373,50587.7956942888,37710.9022448334
"SYC",2020,105530,50033.1659243817,37297.4509618118
"SYC",2021,106471,51018.5872209334,37352.8942153262
"SYC",2022,107118,51615.9749061782,36221.7367762654
"SYC",2023,107660,51356.1211220509,36039.3832435445
"SYC",2024,108263,52501.7780774595,36208.122812041
"SYC",2025,108844,51688.6553232149,34756.1647862997
"SYC",2026,109397,52853.3689223653,34936.9726774957
"SYC",2027,109913,52605.2423280231,34772.9567931
"SYC",2028,110404,53258.9398934821,33730.6619325387
"SYC",2029,110877,53031.7378716957,33586.7673187406
"SYC",2030,111317,53702.4892873505,32573.641043147
"SYC",2031,111734,53502.067410099,32452.0736749781
"SYC",2032,112144,53306.4631188472,32333.4284491368
"SYC",2033,112531,53994.0105393181,31351.3609583137
"SYC",2034,112902,53816.5842943438,31248.3392676835
"SYC",2035,113262,55067.0127668591,31466.8644382052
"SYC",2036,113606,54345.7211766984,30192.067320388
"SYC",2037,113944,54184.511689953,30102.5064944183
"SYC",2038,114267,54888.9880717968,29159.774913142
"SYC",2039,114569,54744.3025600293,29082.9107350156
"SYC",2040,114862,56023.7502394177,29304.7308944647
"SYC",2041,115143,55322.5120068089,28086.8137880722
"SYC",2042,115406,55196.4369270229,28022.8064398731
"SYC",2043,115647,55928.8178681678,27117.002602748
"SYC",2044,115864,55824.06959884,27066.215563074
"SYC",2045,116059,55730.2751186896,27020.7394514859
