"iso3c","name_1","year","pyrethroid_resistance"
"ZWE","Masvingo",2049,0.9996383
"ZWE","Masvingo",2050,0.9997357
"ZWE","Matabeleland North",2000,0.0004777141
"ZWE","Matabeleland North",2001,0.0006772472
"ZWE","Matabeleland North",2002,0.0009621827
"ZWE","Matabeleland North",2003,0.00135366
"ZWE","Matabeleland North",2004,0.001910068
"ZWE","Matabeleland North",2005,0.002708092
"ZWE","Matabeleland North",2006,0.003817028
"ZWE","Matabeleland North",2007,0.005366148
"ZWE","Matabeleland North",2008,0.007546405
"ZWE","Matabeleland North",2009,0.01059413
"ZWE","Matabeleland North",2010,0.01477074
"ZWE","Matabeleland North",2011,0.0204681
"ZWE","Matabeleland North",2012,0.02828706
"ZWE","Matabeleland North",2013,0.03900546
"ZWE","Matabeleland North",2014,0.05342579
"ZWE","Matabeleland North",2015,0.07247628
"ZWE","Matabeleland North",2016,0.09763504
"ZWE","Matabeleland North",2017,0.1304061
"ZWE","Matabeleland North",2018,0.1712178
"ZWE","Matabeleland North",2019,0.2209537
"ZWE","Matabeleland North",2020,0.2804619
"ZWE","Matabeleland North",2021,0.3481849
"ZWE","Matabeleland North",2022,0.4236063
"ZWE","Matabeleland North",2023,0.5023056
"ZWE","Matabeleland North",2024,0.5813895
"ZWE","Matabeleland North",2025,0.6552516
"ZWE","Matabeleland North",2026,0.7219048
"ZWE","Matabeleland North",2027,0.7809472
"ZWE","Matabeleland North",2028,0.8296902
"ZWE","Matabeleland North",2029,0.8702425
"ZWE","Matabeleland North",2030,0.9026171
"ZWE","Matabeleland North",2031,0.9271243
"ZWE","Matabeleland North",2032,0.9456148
"ZWE","Matabeleland North",2033,0.9598251
"ZWE","Matabeleland North",2034,0.9703187
"ZWE","Matabeleland North",2035,0.9780636
"ZWE","Matabeleland North",2036,0.9838253
"ZWE","Matabeleland North",2037,0.9881638
"ZWE","Matabeleland North",2038,0.9913157
"ZWE","Matabeleland North",2039,0.9936708
"ZWE","Matabeleland North",2040,0.9953503
"ZWE","Matabeleland North",2041,0.9965794
"ZWE","Matabeleland North",2042,0.9975006
"ZWE","Matabeleland North",2043,0.9981811
"ZWE","Matabeleland North",2044,0.9986678
"ZWE","Matabeleland North",2045,0.9990306
"ZWE","Matabeleland North",2046,0.9992916
"ZWE","Matabeleland North",2047,0.9994802
"ZWE","Matabeleland North",2048,0.9996185
"ZWE","Matabeleland North",2049,0.999721
"ZWE","Matabeleland North",2050,0.9997965
"ZWE","Matabeleland South",2000,8.908968e-05
"ZWE","Matabeleland South",2001,0.0001263283
"ZWE","Matabeleland South",2002,0.0001791236
"ZWE","Matabeleland South",2003,0.0002547039
"ZWE","Matabeleland South",2004,0.0003605367
"ZWE","Matabeleland South",2005,0.0005083539
"ZWE","Matabeleland South",2006,0.0007186573
"ZWE","Matabeleland South",2007,0.001018835
"ZWE","Matabeleland South",2008,0.001441903
"ZWE","Matabeleland South",2009,0.00204022
"ZWE","Matabeleland South",2010,0.002897242
"ZWE","Matabeleland South",2011,0.004135237
"ZWE","Matabeleland South",2012,0.005822687
"ZWE","Matabeleland South",2013,0.008177951
"ZWE","Matabeleland South",2014,0.01155281
"ZWE","Matabeleland South",2015,0.01615878
"ZWE","Matabeleland South",2016,0.02259441
"ZWE","Matabeleland South",2017,0.03133286
"ZWE","Matabeleland South",2018,0.04304552
"ZWE","Matabeleland South",2019,0.05858738
"ZWE","Matabeleland South",2020,0.07937608
"ZWE","Matabeleland South",2021,0.1064201
"ZWE","Matabeleland South",2022,0.1410793
"ZWE","Matabeleland South",2023,0.1833463
"ZWE","Matabeleland South",2024,0.2351384
"ZWE","Matabeleland South",2025,0.2958496
"ZWE","Matabeleland South",2026,0.3645175
"ZWE","Matabeleland South",2027,0.4385511
"ZWE","Matabeleland South",2028,0.5137843
"ZWE","Matabeleland South",2029,0.5906078
"ZWE","Matabeleland South",2030,0.6633921
"ZWE","Matabeleland South",2031,0.7312499
"ZWE","Matabeleland South",2032,0.7872693
"ZWE","Matabeleland South",2033,0.8331697
"ZWE","Matabeleland South",2034,0.871042
"ZWE","Matabeleland South",2035,0.9023714
"ZWE","Matabeleland South",2036,0.926484
"ZWE","Matabeleland South",2037,0.944858
"ZWE","Matabeleland South",2038,0.958892
"ZWE","Matabeleland South",2039,0.9696009
"ZWE","Matabeleland South",2040,0.977586
"ZWE","Matabeleland South",2041,0.9835915
"ZWE","Matabeleland South",2042,0.9880067
"ZWE","Matabeleland South",2043,0.9912468
"ZWE","Matabeleland South",2044,0.9936896
"ZWE","Matabeleland South",2045,0.9953494
"ZWE","Matabeleland South",2046,0.9966064
"ZWE","Matabeleland South",2047,0.9975471
"ZWE","Matabeleland South",2048,0.9981955
"ZWE","Matabeleland South",2049,0.9986831
"ZWE","Matabeleland South",2050,0.9990526
"ZWE","Midlands",2000,0.0003893414
"ZWE","Midlands",2001,0.0005470031
"ZWE","Midlands",2002,0.0007764271
"ZWE","Midlands",2003,0.00109452
"ZWE","Midlands",2004,0.001539198
"ZWE","Midlands",2005,0.002174241
"ZWE","Midlands",2006,0.003063264
"ZWE","Midlands",2007,0.00430859
"ZWE","Midlands",2008,0.006048994
"ZWE","Midlands",2009,0.008466962
"ZWE","Midlands",2010,0.01186635
"ZWE","Midlands",2011,0.01662896
"ZWE","Midlands",2012,0.0231576
"ZWE","Midlands",2013,0.03197184
"ZWE","Midlands",2014,0.04419244
"ZWE","Midlands",2015,0.06033161
"ZWE","Midlands",2016,0.08213343
"ZWE","Midlands",2017,0.1099567
"ZWE","Midlands",2018,0.1461117
"ZWE","Midlands",2019,0.1898305
"ZWE","Midlands",2020,0.2438992
"ZWE","Midlands",2021,0.3071936
"ZWE","Midlands",2022,0.3776207
"ZWE","Midlands",2023,0.4523132
"ZWE","Midlands",2024,0.5318604
"ZWE","Midlands",2025,0.6062281
"ZWE","Midlands",2026,0.6778121
"ZWE","Midlands",2027,0.7420446
"ZWE","Midlands",2028,0.797224
"ZWE","Midlands",2029,0.8427763
"ZWE","Midlands",2030,0.8806277
"ZWE","Midlands",2031,0.909989
"ZWE","Midlands",2032,0.9326317
"ZWE","Midlands",2033,0.9500802
"ZWE","Midlands",2034,0.9629542
"ZWE","Midlands",2035,0.9729206
"ZWE","Midlands",2036,0.9801132
"ZWE","Midlands",2037,0.9854057
"ZWE","Midlands",2038,0.9892718
"ZWE","Midlands",2039,0.9921197
"ZWE","Midlands",2040,0.9942435
"ZWE","Midlands",2041,0.995739
"ZWE","Midlands",2042,0.9968928
"ZWE","Midlands",2043,0.9977311
"ZWE","Midlands",2044,0.9983449
"ZWE","Midlands",2045,0.9987905
"ZWE","Midlands",2046,0.9991137
"ZWE","Midlands",2047,0.9993491
"ZWE","Midlands",2048,0.9995258
"ZWE","Midlands",2049,0.9996543
"ZWE","Midlands",2050,0.9997469
"ZWE","Mudzi",2000,2.601378e-05
"ZWE","Mudzi",2001,3.908633e-05
"ZWE","Mudzi",2002,5.814568e-05
"ZWE","Mudzi",2003,8.712552e-05
"ZWE","Mudzi",2004,0.0001296942
"ZWE","Mudzi",2005,0.0001946439
"ZWE","Mudzi",2006,0.000291311
"ZWE","Mudzi",2007,0.0004374062
"ZWE","Mudzi",2008,0.0006492777
"ZWE","Mudzi",2009,0.0009708199
"ZWE","Mudzi",2010,0.001443098
"ZWE","Mudzi",2011,0.002142106
"ZWE","Mudzi",2012,0.003177282
"ZWE","Mudzi",2013,0.004677113
"ZWE","Mudzi",2014,0.006878919
"ZWE","Mudzi",2015,0.0100659
"ZWE","Mudzi",2016,0.01465427
"ZWE","Mudzi",2017,0.0213462
"ZWE","Mudzi",2018,0.03068641
"ZWE","Mudzi",2019,0.04442196
"ZWE","Mudzi",2020,0.06215234
"ZWE","Mudzi",2021,0.08632692
"ZWE","Mudzi",2022,0.1187887
"ZWE","Mudzi",2023,0.1592454
"ZWE","Mudzi",2024,0.2101037
"ZWE","Mudzi",2025,0.2705578
"ZWE","Mudzi",2026,0.3404394
"ZWE","Mudzi",2027,0.4196705
"ZWE","Mudzi",2028,0.4974483
"ZWE","Mudzi",2029,0.5761278
"ZWE","Mudzi",2030,0.6485649
"ZWE","Mudzi",2031,0.7156426
"ZWE","Mudzi",2032,0.7742347
"ZWE","Mudzi",2033,0.8251223
"ZWE","Mudzi",2034,0.8660388
"ZWE","Mudzi",2035,0.8976741
"ZWE","Mudzi",2036,0.9226587
"ZWE","Mudzi",2037,0.9417258
"ZWE","Mudzi",2038,0.9562193
"ZWE","Mudzi",2039,0.9672994
"ZWE","Mudzi",2040,0.975723
"ZWE","Mudzi",2041,0.9822422
"ZWE","Mudzi",2042,0.9870019
"ZWE","Mudzi",2043,0.9904731
"ZWE","Mudzi",2044,0.9930052
"ZWE","Mudzi",2045,0.9948624
"ZWE","Mudzi",2046,0.9962322
"ZWE","Mudzi",2047,0.9972156
"ZWE","Mudzi",2048,0.9979698
"ZWE","Mudzi",2049,0.9984993
"ZWE","Mudzi",2050,0.9988932
"TCD","Chari-Baguirmi",2000,0.1438917
"TCD","Chari-Baguirmi",2001,0.1632554
"TCD","Chari-Baguirmi",2002,0.1846361
"TCD","Chari-Baguirmi",2003,0.2081841
"TCD","Chari-Baguirmi",2004,0.2339085
"TCD","Chari-Baguirmi",2005,0.2618748
"TCD","Chari-Baguirmi",2006,0.2918654
"TCD","Chari-Baguirmi",2007,0.3232953
"TCD","Chari-Baguirmi",2008,0.3555798
"TCD","Chari-Baguirmi",2009,0.3888808
"TCD","Chari-Baguirmi",2010,0.422663
"TCD","Chari-Baguirmi",2011,0.4569704
"TCD","Chari-Baguirmi",2012,0.4915329
"TCD","Chari-Baguirmi",2013,0.5258229
"TCD","Chari-Baguirmi",2014,0.559852
"TCD","Chari-Baguirmi",2015,0.5927486
"TCD","Chari-Baguirmi",2016,0.62499
"TCD","Chari-Baguirmi",2017,0.6559075
"TCD","Chari-Baguirmi",2018,0.68567
"TCD","Chari-Baguirmi",2019,0.7144575
"TCD","Chari-Baguirmi",2020,0.741052
"TCD","Chari-Baguirmi",2021,0.7662246
"TCD","Chari-Baguirmi",2022,0.7892343
"TCD","Chari-Baguirmi",2023,0.8106087
"TCD","Chari-Baguirmi",2024,0.8301271
"TCD","Chari-Baguirmi",2025,0.8481016
"TCD","Chari-Baguirmi",2026,0.8641413
"TCD","Chari-Baguirmi",2027,0.8790563
"TCD","Chari-Baguirmi",2028,0.8924404
"TCD","Chari-Baguirmi",2029,0.9042359
"TCD","Chari-Baguirmi",2030,0.9149217
"TCD","Chari-Baguirmi",2031,0.9246022
"TCD","Chari-Baguirmi",2032,0.9332598
"TCD","Chari-Baguirmi",2033,0.9409306
"TCD","Chari-Baguirmi",2034,0.9477922
"TCD","Chari-Baguirmi",2035,0.9539279
"TCD","Chari-Baguirmi",2036,0.9594397
"TCD","Chari-Baguirmi",2037,0.9642113
"TCD","Chari-Baguirmi",2038,0.9684609
"TCD","Chari-Baguirmi",2039,0.9722432
"TCD","Chari-Baguirmi",2040,0.975517
"TCD","Chari-Baguirmi",2041,0.9784247
"TCD","Chari-Baguirmi",2042,0.9809901
"TCD","Chari-Baguirmi",2043,0.9832995
"TCD","Chari-Baguirmi",2044,0.9852964
"TCD","Chari-Baguirmi",2045,0.9870326
"TCD","Chari-Baguirmi",2046,0.9885739
"TCD","Chari-Baguirmi",2047,0.9899603
"TCD","Chari-Baguirmi",2048,0.9911742
"TCD","Chari-Baguirmi",2049,0.9922524
"TCD","Chari-Baguirmi",2050,0.99319
"TCD","Guera",2000,0.1001851
"TCD","Guera",2001,0.1145187
"TCD","Guera",2002,0.1307099
"TCD","Guera",2003,0.1485584
"TCD","Guera",2004,0.1684577
"TCD","Guera",2005,0.1905739
"TCD","Guera",2006,0.214363
"TCD","Guera",2007,0.2399875
"TCD","Guera",2008,0.2677294
"TCD","Guera",2009,0.2978883
"TCD","Guera",2010,0.3286523
"TCD","Guera",2011,0.361452
"TCD","Guera",2012,0.3955917
"TCD","Guera",2013,0.4298121
"TCD","Guera",2014,0.4645763
"TCD","Guera",2015,0.4994194
"TCD","Guera",2016,0.5340409
"TCD","Guera",2017,0.5679494
"TCD","Guera",2018,0.6017012
"TCD","Guera",2019,0.6344021
"TCD","Guera",2020,0.665503
"TCD","Guera",2021,0.6951425
"TCD","Guera",2022,0.7229404
"TCD","Guera",2023,0.7490073
"TCD","Guera",2024,0.7728057
"TCD","Guera",2025,0.7953912
"TCD","Guera",2026,0.8162797
"TCD","Guera",2027,0.8356027
"TCD","Guera",2028,0.8531622
"TCD","Guera",2029,0.8690921
"TCD","Guera",2030,0.8831738
"TCD","Guera",2031,0.8960999
"TCD","Guera",2032,0.907753
"TCD","Guera",2033,0.9181535
"TCD","Guera",2034,0.9274166
"TCD","Guera",2035,0.9355798
"TCD","Guera",2036,0.9431546
"TCD","Guera",2037,0.9497177
"TCD","Guera",2038,0.9556602
"TCD","Guera",2039,0.9608744
"TCD","Guera",2040,0.9654989
"TCD","Guera",2041,0.9695185
"TCD","Guera",2042,0.9732056
"TCD","Guera",2043,0.9763614
"TCD","Guera",2044,0.9791709
"TCD","Guera",2045,0.9816883
"TCD","Guera",2046,0.9838725
"TCD","Guera",2047,0.9857847
"TCD","Guera",2048,0.9874688
"TCD","Guera",2049,0.9889975
"TCD","Guera",2050,0.9903382
"TCD","Hadjar Lamis",2000,0.09732133
"TCD","Hadjar Lamis",2001,0.1115703
"TCD","Hadjar Lamis",2002,0.1275287
"TCD","Hadjar Lamis",2003,0.1451349
"TCD","Hadjar Lamis",2004,0.1646465
"TCD","Hadjar Lamis",2005,0.1860736
"TCD","Hadjar Lamis",2006,0.209266
"TCD","Hadjar Lamis",2007,0.2353808
"TCD","Hadjar Lamis",2008,0.2627913
"TCD","Hadjar Lamis",2009,0.2924777
"TCD","Hadjar Lamis",2010,0.3237641
"TCD","Hadjar Lamis",2011,0.3564971
"TCD","Hadjar Lamis",2012,0.3902909
"TCD","Hadjar Lamis",2013,0.4244642
"TCD","Hadjar Lamis",2014,0.4593727
"TCD","Hadjar Lamis",2015,0.4937906
"TCD","Hadjar Lamis",2016,0.5284864
"TCD","Hadjar Lamis",2017,0.5622938
"TCD","Hadjar Lamis",2018,0.5951435
"TCD","Hadjar Lamis",2019,0.6272397
"TCD","Hadjar Lamis",2020,0.6580434
"TCD","Hadjar Lamis",2021,0.6881021
"TCD","Hadjar Lamis",2022,0.7162288
"TCD","Hadjar Lamis",2023,0.7429563
"TCD","Hadjar Lamis",2024,0.7678866
"TCD","Hadjar Lamis",2025,0.7908469
"TCD","Hadjar Lamis",2026,0.8122106
"TCD","Hadjar Lamis",2027,0.8319543
"TCD","Hadjar Lamis",2028,0.8495885
"TCD","Hadjar Lamis",2029,0.8656899
"TCD","Hadjar Lamis",2030,0.8799762
"TCD","Hadjar Lamis",2031,0.8930807
"TCD","Hadjar Lamis",2032,0.9049045
"TCD","Hadjar Lamis",2033,0.9157399
"TCD","Hadjar Lamis",2034,0.9252712
"TCD","Hadjar Lamis",2035,0.9338385
"TCD","Hadjar Lamis",2036,0.9415388
"TCD","Hadjar Lamis",2037,0.9483846
"TCD","Hadjar Lamis",2038,0.9543659
"TCD","Hadjar Lamis",2039,0.9597898
"TCD","Hadjar Lamis",2040,0.9644916
"TCD","Hadjar Lamis",2041,0.9687107
"TCD","Hadjar Lamis",2042,0.9723724
"TCD","Hadjar Lamis",2043,0.9756319
"TCD","Hadjar Lamis",2044,0.9785336
"TCD","Hadjar Lamis",2045,0.9811095
"TCD","Hadjar Lamis",2046,0.9834015
"TCD","Hadjar Lamis",2047,0.9853916
"TCD","Hadjar Lamis",2048,0.9871517
"TCD","Hadjar Lamis",2049,0.9886657
"TCD","Hadjar Lamis",2050,0.9900369
"TCD","Logone Oriental",2000,0.1077584
"TCD","Logone Oriental",2001,0.1229607
"TCD","Logone Oriental",2002,0.1401702
"TCD","Logone Oriental",2003,0.1589865
"TCD","Logone Oriental",2004,0.179773
"TCD","Logone Oriental",2005,0.2026136
"TCD","Logone Oriental",2006,0.2271532
"TCD","Logone Oriental",2007,0.2537654
"TCD","Logone Oriental",2008,0.2815841
"TCD","Logone Oriental",2009,0.3116096
"TCD","Logone Oriental",2010,0.3431581
"TCD","Logone Oriental",2011,0.3760777
"TCD","Logone Oriental",2012,0.4102479
"TCD","Logone Oriental",2013,0.4453583
"TCD","Logone Oriental",2014,0.4807156
"TCD","Logone Oriental",2015,0.516048
"TCD","Logone Oriental",2016,0.5514767
"TCD","Logone Oriental",2017,0.5858057
"TCD","Logone Oriental",2018,0.6187187
"TCD","Logone Oriental",2019,0.6505487
"TCD","Logone Oriental",2020,0.6805231
"TCD","Logone Oriental",2021,0.7092265
"TCD","Logone Oriental",2022,0.7362189
"TCD","Logone Oriental",2023,0.7616189
"TCD","Logone Oriental",2024,0.7849347
"TCD","Logone Oriental",2025,0.8066037
"TCD","Logone Oriental",2026,0.8264374
"TCD","Logone Oriental",2027,0.8447796
"TCD","Logone Oriental",2028,0.8613011
"TCD","Logone Oriental",2029,0.8765904
"TCD","Logone Oriental",2030,0.8902626
"TCD","Logone Oriental",2031,0.9025375
"TCD","Logone Oriental",2032,0.9135386
"TCD","Logone Oriental",2033,0.9232832
"TCD","Logone Oriental",2034,0.9321829
"TCD","Logone Oriental",2035,0.9400375
"TCD","Logone Oriental",2036,0.9470902
"TCD","Logone Oriental",2037,0.9531323
"TCD","Logone Oriental",2038,0.9586459
"TCD","Logone Oriental",2039,0.9635791
"TCD","Logone Oriental",2040,0.9679546
"TCD","Logone Oriental",2041,0.9717934
"TCD","Logone Oriental",2042,0.9751234
"TCD","Logone Oriental",2043,0.9781008
"TCD","Logone Oriental",2044,0.9806828
"TCD","Logone Oriental",2045,0.9829666
"TCD","Logone Oriental",2046,0.985009
"TCD","Logone Oriental",2047,0.9868095
"TCD","Logone Oriental",2048,0.9884301
"TCD","Logone Oriental",2049,0.989821
"TCD","Logone Oriental",2050,0.9910454
"TCD","Mayo Kebbi Est",2000,0.0935147
"TCD","Mayo Kebbi Est",2001,0.1074111
"TCD","Mayo Kebbi Est",2002,0.1229348
"TCD","Mayo Kebbi Est",2003,0.1402521
"TCD","Mayo Kebbi Est",2004,0.159312
"TCD","Mayo Kebbi Est",2005,0.1802231
"TCD","Mayo Kebbi Est",2006,0.2034825
"TCD","Mayo Kebbi Est",2007,0.2286173
"TCD","Mayo Kebbi Est",2008,0.2561278
"TCD","Mayo Kebbi Est",2009,0.2852014
"TCD","Mayo Kebbi Est",2010,0.3162747
"TCD","Mayo Kebbi Est",2011,0.3492353
"TCD","Mayo Kebbi Est",2012,0.3831252
"TCD","Mayo Kebbi Est",2013,0.4167691
"TCD","Mayo Kebbi Est",2014,0.4503884
"TCD","Mayo Kebbi Est",2015,0.4848795
"TCD","Mayo Kebbi Est",2016,0.5188607
"TCD","Mayo Kebbi Est",2017,0.55294
"TCD","Mayo Kebbi Est",2018,0.5863567
"TCD","Mayo Kebbi Est",2019,0.6190576
"TCD","Mayo Kebbi Est",2020,0.6504701
"TCD","Mayo Kebbi Est",2021,0.6804205
"TCD","Mayo Kebbi Est",2022,0.7092149
"TCD","Mayo Kebbi Est",2023,0.7361881
"TCD","Mayo Kebbi Est",2024,0.7614627
"TCD","Mayo Kebbi Est",2025,0.7849052
"TCD","Mayo Kebbi Est",2026,0.8063766
"TCD","Mayo Kebbi Est",2027,0.826081
"TCD","Mayo Kebbi Est",2028,0.8442053
"TCD","Mayo Kebbi Est",2029,0.8606953
"TCD","Mayo Kebbi Est",2030,0.8758081
"TCD","Mayo Kebbi Est",2031,0.8896128
"TCD","Mayo Kebbi Est",2032,0.9017418
"TCD","Mayo Kebbi Est",2033,0.9128467
"TCD","Mayo Kebbi Est",2034,0.9227835
"TCD","Mayo Kebbi Est",2035,0.9314702
"TCD","Mayo Kebbi Est",2036,0.939255
"TCD","Mayo Kebbi Est",2037,0.9464204
"TCD","Mayo Kebbi Est",2038,0.9525718
"TCD","Mayo Kebbi Est",2039,0.9581505
"TCD","Mayo Kebbi Est",2040,0.9631261
"TCD","Mayo Kebbi Est",2041,0.967472
"TCD","Mayo Kebbi Est",2042,0.9713261
"TCD","Mayo Kebbi Est",2043,0.9747288
"TCD","Mayo Kebbi Est",2044,0.9777256
"TCD","Mayo Kebbi Est",2045,0.9803957
"TCD","Mayo Kebbi Est",2046,0.9827303
"TCD","Mayo Kebbi Est",2047,0.9848333
"TCD","Mayo Kebbi Est",2048,0.9866488
"TCD","Mayo Kebbi Est",2049,0.9882341
"TCD","Mayo Kebbi Est",2050,0.9896629
"TCD","Mayo-Kebbi Ouest",2000,0.107912
"TCD","Mayo-Kebbi Ouest",2001,0.1231939
"TCD","Mayo-Kebbi Ouest",2002,0.1402918
"TCD","Mayo-Kebbi Ouest",2003,0.1592145
"TCD","Mayo-Kebbi Ouest",2004,0.1798493
"TCD","Mayo-Kebbi Ouest",2005,0.2025322
"TCD","Mayo-Kebbi Ouest",2006,0.2271753
"TCD","Mayo-Kebbi Ouest",2007,0.2538555
"TCD","Mayo-Kebbi Ouest",2008,0.2817836
"TCD","Mayo-Kebbi Ouest",2009,0.3114356
"TCD","Mayo-Kebbi Ouest",2010,0.3428929
"TCD","Mayo-Kebbi Ouest",2011,0.3756172
"TCD","Mayo-Kebbi Ouest",2012,0.409902
"TCD","Mayo-Kebbi Ouest",2013,0.4445602
"TCD","Mayo-Kebbi Ouest",2014,0.4800887
"TCD","Mayo-Kebbi Ouest",2015,0.5153599
"TCD","Mayo-Kebbi Ouest",2016,0.5501739
"TCD","Mayo-Kebbi Ouest",2017,0.5848206
"TCD","Mayo-Kebbi Ouest",2018,0.6178436
"TCD","Mayo-Kebbi Ouest",2019,0.6498593
"TCD","Mayo-Kebbi Ouest",2020,0.6805104
"TCD","Mayo-Kebbi Ouest",2021,0.7093503
"TCD","Mayo-Kebbi Ouest",2022,0.7369599
"TCD","Mayo-Kebbi Ouest",2023,0.7621058
"TCD","Mayo-Kebbi Ouest",2024,0.7853807
"TCD","Mayo-Kebbi Ouest",2025,0.8070344
"TCD","Mayo-Kebbi Ouest",2026,0.8270372
"TCD","Mayo-Kebbi Ouest",2027,0.845394
"TCD","Mayo-Kebbi Ouest",2028,0.8621803
"TCD","Mayo-Kebbi Ouest",2029,0.8772529
"TCD","Mayo-Kebbi Ouest",2030,0.8906253
"TCD","Mayo-Kebbi Ouest",2031,0.9027012
"TCD","Mayo-Kebbi Ouest",2032,0.913605
"TCD","Mayo-Kebbi Ouest",2033,0.9234011
"TCD","Mayo-Kebbi Ouest",2034,0.9321033
"TCD","Mayo-Kebbi Ouest",2035,0.9399446
"TCD","Mayo-Kebbi Ouest",2036,0.9469473
"TCD","Mayo-Kebbi Ouest",2037,0.9531859
"TCD","Mayo-Kebbi Ouest",2038,0.9587141
"TCD","Mayo-Kebbi Ouest",2039,0.963608
"TCD","Mayo-Kebbi Ouest",2040,0.9679342
"TCD","Mayo-Kebbi Ouest",2041,0.9717321
"TCD","Mayo-Kebbi Ouest",2042,0.9751082
"TCD","Mayo-Kebbi Ouest",2043,0.9780739
"TCD","Mayo-Kebbi Ouest",2044,0.9806932
"TCD","Mayo-Kebbi Ouest",2045,0.9830069
"TCD","Mayo-Kebbi Ouest",2046,0.9850229
"TCD","Mayo-Kebbi Ouest",2047,0.9867902
"TCD","Mayo-Kebbi Ouest",2048,0.988416
"TCD","Mayo-Kebbi Ouest",2049,0.9898244
"TCD","Mayo-Kebbi Ouest",2050,0.9910414
"TCD","N'djamena",2000,0.1619166
"TCD","N'djamena",2001,0.1832168
"TCD","N'djamena",2002,0.2061495
"TCD","N'djamena",2003,0.2311824
"TCD","N'djamena",2004,0.2581508
"TCD","N'djamena",2005,0.2871538
"TCD","N'djamena",2006,0.3176243
"TCD","N'djamena",2007,0.3494877
"TCD","N'djamena",2008,0.382757
"TCD","N'djamena",2009,0.4172288
"TCD","N'djamena",2010,0.4521806
"TCD","N'djamena",2011,0.4873628
"TCD","N'djamena",2012,0.5218196
"TCD","N'djamena",2013,0.5559113
"TCD","N'djamena",2014,0.5900075
"TCD","N'djamena",2015,0.6228805
"TCD","N'djamena",2016,0.6542419
"TCD","N'djamena",2017,0.6843084
"TCD","N'djamena",2018,0.7128088
"TCD","N'djamena",2019,0.7393652
"TCD","N'djamena",2020,0.764893
"TCD","N'djamena",2021,0.7882007
"TCD","N'djamena",2022,0.8098748
"TCD","N'djamena",2023,0.8296032
"TCD","N'djamena",2024,0.8473567
"TCD","N'djamena",2025,0.8639795
"TCD","N'djamena",2026,0.8788549
"TCD","N'djamena",2027,0.8920891
"TCD","N'djamena",2028,0.9040135
"TCD","N'djamena",2029,0.9148349
"TCD","N'djamena",2030,0.9244542
"TCD","N'djamena",2031,0.9332397
"TCD","N'djamena",2032,0.9408904
"TCD","N'djamena",2033,0.9477776
"TCD","N'djamena",2034,0.9539542
"TCD","N'djamena",2035,0.9593174
"TCD","N'djamena",2036,0.9641031
"TCD","N'djamena",2037,0.968298
"TCD","N'djamena",2038,0.9720657
"TCD","N'djamena",2039,0.9753769
"TCD","N'djamena",2040,0.978305
"TCD","N'djamena",2041,0.980862
"TCD","N'djamena",2042,0.9831417
"TCD","N'djamena",2043,0.9851913
"TCD","N'djamena",2044,0.9869583
"TCD","N'djamena",2045,0.9885145
"TCD","N'djamena",2046,0.9899036
"TCD","N'djamena",2047,0.9911205
"TCD","N'djamena",2048,0.9921828
"TCD","N'djamena",2049,0.9931283
"TCD","N'djamena",2050,0.9939584
"TCD","Tandjile",2000,0.1577414
"TCD","Tandjile",2001,0.1785697
"TCD","Tandjile",2002,0.2015576
"TCD","Tandjile",2003,0.2264785
"TCD","Tandjile",2004,0.2533537
"TCD","Tandjile",2005,0.2819705
"TCD","Tandjile",2006,0.3122652
"TCD","Tandjile",2007,0.3441823
"TCD","Tandjile",2008,0.3775867
"TCD","Tandjile",2009,0.4116591
"TCD","Tandjile",2010,0.4462987
"TCD","Tandjile",2011,0.4806816
"TCD","Tandjile",2012,0.5156421
"TCD","Tandjile",2013,0.5501062
"TCD","Tandjile",2014,0.5841154
"TCD","Tandjile",2015,0.6165321
"TCD","Tandjile",2016,0.6482692
"TCD","Tandjile",2017,0.6793448
"TCD","Tandjile",2018,0.7082504
"TCD","Tandjile",2019,0.7351205
"TCD","Tandjile",2020,0.7606145
"TCD","Tandjile",2021,0.7841418
"TCD","Tandjile",2022,0.8063376
"TCD","Tandjile",2023,0.8264182
"TCD","Tandjile",2024,0.8446204
"TCD","Tandjile",2025,0.861151
"TCD","Tandjile",2026,0.876173
"TCD","Tandjile",2027,0.8897549
"TCD","Tandjile",2028,0.9020634
"TCD","Tandjile",2029,0.9132892
"TCD","Tandjile",2030,0.9232311
"TCD","Tandjile",2031,0.9320246
"TCD","Tandjile",2032,0.9398719
"TCD","Tandjile",2033,0.9467852
"TCD","Tandjile",2034,0.9530989
"TCD","Tandjile",2035,0.9585174
"TCD","Tandjile",2036,0.963362
"TCD","Tandjile",2037,0.9677429
"TCD","Tandjile",2038,0.9715668
"TCD","Tandjile",2039,0.9749414
"TCD","Tandjile",2040,0.977937
"TCD","Tandjile",2041,0.9805477
"TCD","Tandjile",2042,0.982883
"TCD","Tandjile",2043,0.9849226
"TCD","Tandjile",2044,0.9867279
"TCD","Tandjile",2045,0.9883169
"TCD","Tandjile",2046,0.9896914
"TCD","Tandjile",2047,0.9909254
"TCD","Tandjile",2048,0.9920124
"TCD","Tandjile",2049,0.9929704
"TCD","Tandjile",2050,0.9938455
"NER","Agadez",2000,0.2209163
"NER","Agadez",2001,0.2414799
"NER","Agadez",2002,0.2638221
"NER","Agadez",2003,0.2868917
"NER","Agadez",2004,0.3122258
"NER","Agadez",2005,0.3377829
"NER","Agadez",2006,0.3642457
